timestamp,catchment_precip_mm,valid_grid_fraction,source_product
2024-07-28 03:00:00+00:00,0.018,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 04:00:00+00:00,0.052,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 05:00:00+00:00,0.089,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 06:00:00+00:00,0.262,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 07:00:00+00:00,0.427,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 08:00:00+00:00,0.716,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 09:00:00+00:00,0.787,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 10:00:00+00:00,0.882,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 11:00:00+00:00,0.47,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 12:00:00+00:00,0.284,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 13:00:00+00:00,0.032,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 14:00:00+00:00,0.009,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 15:00:00+00:00,0.005,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 16:00:00+00:00,0.011,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 17:00:00+00:00,0.064,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 18:00:00+00:00,0.185,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 19:00:00+00:00,0.483,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 20:00:00+00:00,0.503,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 21:00:00+00:00,0.34,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 22:00:00+00:00,0.328,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-28 23:00:00+00:00,0.449,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 00:00:00+00:00,0.169,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 01:00:00+00:00,0.0,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 02:00:00+00:00,0.0,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 03:00:00+00:00,0.004,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 04:00:00+00:00,0.036,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 05:00:00+00:00,0.101,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 06:00:00+00:00,0.19,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 07:00:00+00:00,0.194,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 08:00:00+00:00,0.322,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 09:00:00+00:00,0.58,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 10:00:00+00:00,0.499,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 11:00:00+00:00,0.393,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 12:00:00+00:00,0.416,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 13:00:00+00:00,0.065,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 14:00:00+00:00,0.039,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 15:00:00+00:00,0.14,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 16:00:00+00:00,0.452,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 17:00:00+00:00,0.612,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 18:00:00+00:00,1.058,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 19:00:00+00:00,1.686,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 20:00:00+00:00,2.823,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 21:00:00+00:00,2.792,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 22:00:00+00:00,1.86,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-29 23:00:00+00:00,1.663,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 00:00:00+00:00,0.72,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 01:00:00+00:00,0.438,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 02:00:00+00:00,0.195,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 03:00:00+00:00,0.035,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 04:00:00+00:00,0.056,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 05:00:00+00:00,0.156,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 06:00:00+00:00,0.271,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 07:00:00+00:00,0.364,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 08:00:00+00:00,0.673,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 09:00:00+00:00,0.876,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 10:00:00+00:00,0.862,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 11:00:00+00:00,0.861,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 12:00:00+00:00,0.535,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 13:00:00+00:00,0.058,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 14:00:00+00:00,0.078,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 15:00:00+00:00,0.161,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 16:00:00+00:00,0.062,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 17:00:00+00:00,0.06,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 18:00:00+00:00,0.14,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 19:00:00+00:00,0.503,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 20:00:00+00:00,0.667,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 21:00:00+00:00,0.458,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 22:00:00+00:00,0.168,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-30 23:00:00+00:00,0.176,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 00:00:00+00:00,0.33,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 01:00:00+00:00,0.633,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 02:00:00+00:00,1.063,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 03:00:00+00:00,0.553,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 04:00:00+00:00,0.252,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 05:00:00+00:00,0.14,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 06:00:00+00:00,0.29,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 07:00:00+00:00,0.71,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 08:00:00+00:00,1.906,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 09:00:00+00:00,0.989,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 10:00:00+00:00,1.533,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 11:00:00+00:00,1.231,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 12:00:00+00:00,0.688,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 13:00:00+00:00,4.101,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 14:00:00+00:00,4.264,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 15:00:00+00:00,4.464,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 16:00:00+00:00,2.404,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 17:00:00+00:00,1.355,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 18:00:00+00:00,1.112,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 19:00:00+00:00,1.42,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 20:00:00+00:00,1.173,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 21:00:00+00:00,1.074,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 22:00:00+00:00,1.622,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-07-31 23:00:00+00:00,2.675,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 00:00:00+00:00,3.321,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 01:00:00+00:00,0.018,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 02:00:00+00:00,0.021,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 03:00:00+00:00,0.029,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 04:00:00+00:00,0.019,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 05:00:00+00:00,0.033,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 06:00:00+00:00,0.104,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 07:00:00+00:00,0.175,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 08:00:00+00:00,0.139,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 09:00:00+00:00,0.113,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 10:00:00+00:00,0.145,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 11:00:00+00:00,0.147,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 12:00:00+00:00,0.298,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 13:00:00+00:00,0.036,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 14:00:00+00:00,0.033,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 15:00:00+00:00,0.042,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 16:00:00+00:00,0.032,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 17:00:00+00:00,0.06,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 18:00:00+00:00,0.068,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 19:00:00+00:00,0.076,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 20:00:00+00:00,0.053,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 21:00:00+00:00,0.016,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 22:00:00+00:00,0.002,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-01 23:00:00+00:00,0.0,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 00:00:00+00:00,0.0,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 01:00:00+00:00,0.007,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 02:00:00+00:00,0.0,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 03:00:00+00:00,0.026,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 04:00:00+00:00,0.061,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 05:00:00+00:00,0.138,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 06:00:00+00:00,0.198,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 07:00:00+00:00,0.379,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 08:00:00+00:00,0.787,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 09:00:00+00:00,1.254,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 10:00:00+00:00,0.986,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 11:00:00+00:00,1.039,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 12:00:00+00:00,1.844,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 13:00:00+00:00,1.328,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 14:00:00+00:00,0.907,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 15:00:00+00:00,1.084,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 16:00:00+00:00,1.606,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 17:00:00+00:00,1.867,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 18:00:00+00:00,1.59,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 19:00:00+00:00,1.612,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 20:00:00+00:00,1.578,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 21:00:00+00:00,1.363,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 22:00:00+00:00,0.897,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-02 23:00:00+00:00,0.452,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 00:00:00+00:00,0.174,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 01:00:00+00:00,0.46,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 02:00:00+00:00,0.263,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 03:00:00+00:00,0.104,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 04:00:00+00:00,0.102,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 05:00:00+00:00,0.182,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 06:00:00+00:00,0.441,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 07:00:00+00:00,0.911,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 08:00:00+00:00,1.125,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 09:00:00+00:00,0.958,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 10:00:00+00:00,0.834,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 11:00:00+00:00,0.64,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 12:00:00+00:00,0.283,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 13:00:00+00:00,0.093,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 14:00:00+00:00,0.102,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 15:00:00+00:00,0.547,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 16:00:00+00:00,0.782,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 17:00:00+00:00,0.807,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 18:00:00+00:00,0.691,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 19:00:00+00:00,0.415,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 20:00:00+00:00,0.324,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 21:00:00+00:00,0.226,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 22:00:00+00:00,0.113,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-03 23:00:00+00:00,0.016,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 00:00:00+00:00,0.001,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 01:00:00+00:00,0.0,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 02:00:00+00:00,0.0,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 03:00:00+00:00,0.009,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 04:00:00+00:00,0.049,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 05:00:00+00:00,0.133,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 06:00:00+00:00,0.352,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 07:00:00+00:00,0.459,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 08:00:00+00:00,0.681,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 09:00:00+00:00,0.671,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 10:00:00+00:00,0.675,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 11:00:00+00:00,0.771,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 12:00:00+00:00,0.437,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 13:00:00+00:00,0.104,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 14:00:00+00:00,0.146,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 15:00:00+00:00,0.153,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 16:00:00+00:00,0.16,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 17:00:00+00:00,0.492,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 18:00:00+00:00,0.878,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 19:00:00+00:00,0.761,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 20:00:00+00:00,0.544,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 21:00:00+00:00,0.511,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 22:00:00+00:00,0.427,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-04 23:00:00+00:00,0.219,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 00:00:00+00:00,0.059,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 01:00:00+00:00,0.044,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 02:00:00+00:00,0.044,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 03:00:00+00:00,0.012,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 04:00:00+00:00,0.059,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 05:00:00+00:00,0.122,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 06:00:00+00:00,0.285,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 07:00:00+00:00,0.542,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 08:00:00+00:00,1.699,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 09:00:00+00:00,1.446,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 10:00:00+00:00,1.101,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 11:00:00+00:00,0.613,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 12:00:00+00:00,0.642,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 13:00:00+00:00,0.064,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 14:00:00+00:00,0.03,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 15:00:00+00:00,0.02,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 16:00:00+00:00,0.005,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 17:00:00+00:00,0.008,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 18:00:00+00:00,0.102,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 19:00:00+00:00,0.292,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 20:00:00+00:00,0.378,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 21:00:00+00:00,0.335,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 22:00:00+00:00,0.407,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-05 23:00:00+00:00,0.69,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 00:00:00+00:00,1.005,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 01:00:00+00:00,0.76,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 02:00:00+00:00,0.808,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 03:00:00+00:00,0.338,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 04:00:00+00:00,0.26,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 05:00:00+00:00,0.196,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 06:00:00+00:00,0.203,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 07:00:00+00:00,0.545,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 08:00:00+00:00,0.983,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 09:00:00+00:00,1.746,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 10:00:00+00:00,1.774,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 11:00:00+00:00,1.641,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 12:00:00+00:00,1.161,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 13:00:00+00:00,0.503,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 14:00:00+00:00,0.156,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 15:00:00+00:00,0.158,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 16:00:00+00:00,0.158,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 17:00:00+00:00,0.098,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 18:00:00+00:00,0.08,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 19:00:00+00:00,0.134,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 20:00:00+00:00,0.329,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 21:00:00+00:00,0.317,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 22:00:00+00:00,0.153,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-06 23:00:00+00:00,0.184,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-07 00:00:00+00:00,0.279,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-07 01:00:00+00:00,1.22,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-07 02:00:00+00:00,1.521,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-07 03:00:00+00:00,0.852,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-07 04:00:00+00:00,0.649,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-07 05:00:00+00:00,0.838,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-07 06:00:00+00:00,0.761,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-08-07 07:00:00+00:00,0.803,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
