canonical_osm_id,name,place_type,geometry_type,latitude,longitude,corridor_distance_km,corridor_relevance,source,provenance
node/245770131,New Tehri,town,Point,30.37445,78.43277,5.08,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342110743,Sunari,village,Point,30.43076,78.58109,11.88,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342110754,Chaundana,village,Point,30.4184,78.58521,11.62,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342110764,Nanua,village,Point,30.40466,78.59482,11.88,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342110774,Gadolia,village,Point,30.37033,78.57422,8.73,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342111422,Sain,village,Point,30.41565,78.59757,12.62,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113072,Ratnogad,village,Point,30.44204,78.38224,12.36,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113081,Aleru,village,Point,30.44677,78.39527,11.54,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113107,Malla Uppu,village,Point,30.44812,78.42392,9.49,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113116,Sirai,village,Point,30.43074,78.42817,7.84,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113127,Kandikhal (002),hamlet,Point,30.43592,78.40599,9.95,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113144,Dharkot,hamlet,Point,30.38809,78.39872,8.7,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113154,Dobayal,village,Point,30.38681,78.36548,12.16,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113164,Nail,village,Point,30.38269,78.41492,6.96,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113174,Kot,village,Point,30.36621,78.39432,9.19,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113183,Chamba,village,Point,30.34561,78.39432,9.72,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113194,Sabli,village,Point,30.32501,78.39432,10.66,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113214,JN1,village,Point,30.2385,78.5083,2.39,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113223,Chaka,village,Point,30.23712,78.50693,2.59,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113234,Koteshwar,village,Point,30.25675,78.49755,2.42,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113246,Pokhri(004),village,Point,30.25251,78.46869,5.28,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113257,Naramghat,village,Point,30.32964,78.48782,1.15,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113265,Nakot,village,Point,30.32776,78.46573,3.46,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113275,Zero Pt. Bridge,locality,Point,30.35385,78.48496,0.75,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113289,Madan Negi,village,Point,30.40329,78.4932,2.95,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113298,Bhagirathipuram,village,Point,30.38132,78.47122,1.08,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113308,Chakharchoura,village,Point,30.40192,78.43827,5.14,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113316,Mali Dewal,village,Point,30.41843,78.44489,5.69,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113335,Paria raika,village,Point,30.44312,78.47534,6.86,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113344,Kandakhal(001),village,Point,30.44861,78.46985,7.51,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342113354,Bhelangi,village,Point,30.439,78.46436,6.64,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342114291,Khard,village,Point,30.22751,78.54813,0.68,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342114432,Phakot,village,Point,30.22717,78.35185,12.68,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342114450,Naugarh,village,Point,30.22888,78.49732,3.89,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342114457,Lasher,village,Point,30.23163,78.52478,1.24,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342114650,Dangghar,village,Point,30.4184,78.33939,15.46,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342114656,Jaripani,village,Point,30.40329,78.35175,13.83,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/342114733,Rajakhet,village,Point,30.38544,78.54401,6.18,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/2357223587,Tipri,hamlet,Point,30.37823,78.49441,1.24,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/2357231750,Managi,hamlet,Point,30.31213,78.45588,4.77,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/2357573472,Pillaigul,hamlet,Point,30.31592,78.46766,3.48,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/2377440461,Jajal,hamlet,Point,30.27012,78.36727,14.81,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/2377985052,Molnau,hamlet,Point,30.36877,78.59961,11.24,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/2377985116,Saur,hamlet,Point,30.25,78.51667,1.03,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/2379393093,Upla,hamlet,Point,30.35509,78.38578,10.28,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/2613452551,Pali,hamlet,Point,30.36571,78.40359,8.23,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/2613454983,Pailyuan,hamlet,Point,30.40299,78.45718,3.63,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/2613476696,Sod Uppu,hamlet,Point,30.44743,78.4334,8.84,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/2622060819,Syunta,hamlet,Point,30.34148,78.38687,10.6,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/3204131186,Mauita,hamlet,Point,30.28517,78.46971,4.05,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/3205259029,Olani,hamlet,Point,30.44696,78.40664,10.65,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/3912069873,Indwaigaon,hamlet,Point,30.35406,78.33034,16.02,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/4985286047,Chhamund,hamlet,Point,30.38042,78.43019,5.34,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/4989193099,Moldhar,village,Point,30.37584,78.43965,4.35,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/5057198933,Baurari,village,Point,30.37862,78.44071,4.23,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/6167218698,Koti,hamlet,Point,30.35565,78.45493,3.54,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/6167218747,Kanda,hamlet,Point,30.35267,78.44784,4.34,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/6169107784,Syul,hamlet,Point,30.34462,78.36223,12.95,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7486353275,Guldi,hamlet,Point,30.35362,78.39733,9.15,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849319615,chaunbagi,locality,Point,30.43491,78.55116,9.49,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849319623,kaphlog,hamlet,Point,30.41785,78.5254,6.26,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849319624,saur,hamlet,Point,30.42163,78.5199,6.14,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849319626,paturi,hamlet,Point,30.42549,78.51365,6.05,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849443744,Unnamed Settlement,hamlet,Point,30.39923,78.54198,6.67,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849443753,Unnamed Settlement,hamlet,Point,30.41273,78.53488,6.73,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849443768,siloli,hamlet,Point,30.39074,78.54511,6.53,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849443769,kotchaunri,hamlet,Point,30.39446,78.5424,6.47,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849443771,bhasli,hamlet,Point,30.39967,78.53075,5.67,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849443773,pachri,hamlet,Point,30.39139,78.53261,5.41,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849443774,nargarh,hamlet,Point,30.38588,78.52836,4.74,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849443776,belthasaur,hamlet,Point,30.38893,78.51449,3.63,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849443777,ganoli,hamlet,Point,30.39703,78.5108,3.71,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849443779,nelra,village,Point,30.40313,78.52106,4.97,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849443781,kathuli,hamlet,Point,30.40365,78.50296,3.55,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849443784,badil,hamlet,Point,30.40763,78.50819,4.22,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849464486,bisatli,hamlet,Point,30.41421,78.51171,4.99,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849464487,rindol,hamlet,Point,30.41462,78.50513,4.6,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849487212,cholgaon,village,Point,30.3663,78.53527,4.69,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849487213,barkot,hamlet,Point,30.37042,78.53519,4.8,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849487215,thalkya,locality,Point,30.36269,78.52596,3.64,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849487216,bhatkanda,hamlet,Point,30.36722,78.52655,3.84,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849487217,pipola,hamlet,Point,30.37573,78.52023,3.49,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849487218,uthar,hamlet,Point,30.37578,78.51467,2.97,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849487223,geonli,hamlet,Point,30.36207,78.51081,2.1,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849487224,tipri,hamlet,Point,30.36828,78.50206,1.43,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849487225,tipri,hamlet,Point,30.37601,78.5007,1.7,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849902176,diuli,hamlet,Point,30.43607,78.57556,11.65,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849902178,sainj,hamlet,Point,30.44282,78.56781,11.38,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849902179,bhaldgaon,hamlet,Point,30.44237,78.57501,11.96,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849902180,dhung chaudana,village,Point,30.44064,78.57998,12.3,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849902181,badongaon,hamlet,Point,30.44741,78.57657,12.4,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7849970988,kastal,hamlet,Point,30.4486,78.56277,11.34,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850045838,kandi,hamlet,Point,30.36824,78.58081,9.33,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850045839,gadoliya,hamlet,Point,30.36421,78.57091,8.21,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850045843,chah,hamlet,Point,30.36291,78.56275,7.35,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850045844,undoli,hamlet,Point,30.36611,78.56339,7.51,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850045846,raswari,hamlet,Point,30.36969,78.5655,7.83,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850045854,myunda,hamlet,Point,30.38276,78.56786,8.46,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850045855,Unnamed Settlement,hamlet,Point,30.38774,78.56247,8.07,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850045858,chaund,hamlet,Point,30.39622,78.55789,7.98,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850045859,kolgaon,hamlet,Point,30.39406,78.55585,7.69,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850045860,bhatwara,hamlet,Point,30.39811,78.55392,7.71,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850045861,Unnamed Settlement,hamlet,Point,30.39661,78.58105,10.23,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850045862,sarphal,hamlet,Point,30.39894,78.5812,10.33,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850045863,Unnamed Settlement,hamlet,Point,30.41296,78.58096,10.95,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850045865,that,hamlet,Point,30.41007,78.58081,10.79,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850089299,nanuwan,hamlet,Point,30.4038,78.59409,11.78,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850089300,musankn,hamlet,Point,30.40725,78.58319,10.88,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850089314,pauridhar,hamlet,Point,30.3945,78.59788,11.83,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7850089318,asgarh khala,locality,Point,30.38571,78.59457,11.23,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7851858791,dhung khavogi,hamlet,Point,30.44688,78.5968,14.15,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7851858794,molta,hamlet,Point,30.44101,78.58858,13.09,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7851858795,tharkoti,hamlet,Point,30.43157,78.59445,13.14,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7851858796,semya,hamlet,Point,30.42834,78.59667,13.18,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7851858797,kandogi,hamlet,Point,30.42076,78.59544,12.67,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043550,Barakhali,hamlet,Point,30.41252,78.48167,3.63,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043551,Bangdwara,hamlet,Point,30.4254,78.49111,5.09,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043552,Dharkot,village,Point,30.42399,78.49637,5.09,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043554,Barudi,hamlet,Point,30.41499,78.49205,4.05,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043555,Dangi,hamlet,Point,30.41896,78.48693,4.35,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043556,Khola,hamlet,Point,30.4173,78.48886,4.21,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043557,Jalwalgoan Talla,hamlet,Point,30.40597,78.48637,2.99,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043558,Jalwalgoan Malla,hamlet,Point,30.40989,78.48972,3.47,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043559,Kangsali,hamlet,Point,30.41811,78.48199,4.21,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043560,Nautar,hamlet,Point,30.41989,78.47388,4.46,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043561,Kharoi,hamlet,Point,30.42187,78.4783,4.61,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043562,Pathiyana,hamlet,Point,30.4281,78.47854,5.27,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043563,Gadoli,hamlet,Point,30.43234,78.46506,5.95,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043564,Shein,hamlet,Point,30.43635,78.4623,6.43,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043565,Kanda,hamlet,Point,30.44468,78.46863,7.12,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043566,Koldhar,hamlet,Point,30.44109,78.45715,7.08,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043568,Jhiwali,hamlet,Point,30.44438,78.44921,7.73,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852043569,Raulkot,village,Point,30.43926,78.44672,7.37,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852995978,ganogi,hamlet,Point,30.39542,78.38556,10.19,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852995979,Baseli,village,Point,30.44986,78.46017,7.86,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852995982,Durwali,hamlet,Point,30.43676,78.37413,12.81,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7852995983,Koti,hamlet,Point,30.43387,78.37666,12.43,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017085,kanthargaon,hamlet,Point,30.38146,78.37842,10.78,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017086,Silkoti,hamlet,Point,30.37797,78.37885,10.73,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017087,manjyargaon,hamlet,Point,30.3755,78.38455,10.13,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017088,Kulogi,hamlet,Point,30.37491,78.39657,8.87,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017089,Kotigar,hamlet,Point,30.37636,78.39299,9.24,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017090,Muriagaon,hamlet,Point,30.38078,78.397,8.82,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017091,Dadur,hamlet,Point,30.38315,78.39966,8.56,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017092,Nandgaon,hamlet,Point,30.38541,78.40129,8.41,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017093,Kharikhal,hamlet,Point,30.38528,78.38365,10.25,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
